steps|precision|actual value|calculated value
2048|1195664539.8051388|120138491.25576827|120064482.750653
2048|1195664539.8051388|121912157.47266163|121836993.12024643
2048|1195664539.8051388|123712009.23438655|123635671.03696257
2048|1195664539.8051388|125538433.13158314|125460902.81195322
2048|1195664539.8051388|127391821.46232806|127313080.45947692
2048|1195664539.8051388|129272572.31639445|129192601.78109251
2048|1195664539.8051388|131181089.66076049|131099870.451099
2048|1195664539.8051388|133117783.42637584|133035296.10323372
2048|1195664539.8051388|135083069.59621108|134999294.41865045
2048|1195664539.8051388|137077370.294607|136992287.2151993
2048|1195664539.8051388|139101113.87794322|139014702.5380218
2048|1195664539.8051388|141154735.02664295|141066974.75148314
2048|1195664539.8051388|143238674.83854112|143149544.63246495
2048|1195664539.8051388|145353380.92362648|145262859.46503213
2048|1195664539.8051388|147499307.5001822|147407373.13649723
2048|1195664539.8051388|149676915.4923508|149583546.2349063
2048|1195664539.8051388|151886672.6291344|151791846.1479606
2048|1195664539.8051388|154129053.54485688|154032747.16339868
2048|1195664539.8051388|156404539.881114|156306730.5708639
2048|1195664539.8051388|158713620.39022362|158614284.76527226
2048|1195664539.8051388|161056791.04020324|160955905.35170615
2048|1195664539.8051388|163434555.12130246|163332095.25186053
2048|1195664539.8051388|165847423.3541027|165743364.81205624
2048|1195664539.8051388|168295913.99921545|168190231.9128506
2048|1195664539.8051388|170780552.9685997|170673222.08026332
2048|1195664539.8051388|173301873.9385225|173192868.59864917
2048|1195664539.8051388|175860418.4641884|175749712.62523282
2048|1195664539.8051388|178456736.09605747|178344303.30633444
2048|1195664539.8051388|181091384.49788713|180977197.89531553
2048|1195664539.8051388|183764929.56651127|183648961.87226152
2048|1195664539.8051388|186477945.55338714|186360169.06543148
2048|1195664539.8051388|189231015.1879431|189111401.77450484
2048|1195664539.8051388|192024729.80274054|191903250.8956436
2048|1195664539.8051388|194859689.46048686|194736316.0484004
2048|1195664539.8051388|197736503.08292344|197611205.70450494
2048|1195664539.8051388|200655788.58161575|200528537.3185465
2048|1195664539.8051388|203618172.99067566|203488937.46058884
2048|1195664539.8051388|206624292.60143933|206493041.95073962
2048|1195664539.8051388|209674793.09914076|209541495.995712
2048|1195664539.8051388|212770329.70159653|212634954.32739735
2048|1195664539.8051388|215911567.29993787|215774081.34348348
2048|1195664539.8051388|219099180.60142735|218959551.25015426
2048|1195664539.8051388|222333854.27437732|222192048.20689052
2048|1195664539.8051388|225616283.0952074|225472266.47340873
2048|1195664539.8051388|228947172.09768063|228800910.55877405
2048|1195664539.8051388|232327236.7243354|232178695.37270972
2048|1195664539.8051388|235757202.98015296|235606346.3791399
2048|1195664539.8051388|239237807.58850148|239084599.75200492
2048|1195664539.8051388|242769798.14937338|242614202.53337127
2048|1195664539.8051388|246353933.29996356|246195912.79387563
2048|1195664539.8051388|249990982.8776174|249830499.7955434
2048|1195664539.8051388|253681728.08518487|253518744.1570051
2048|1195664539.8051388|257426961.65881208|257261438.02115175
2048|1195664539.8051388|261227488.03821847|261059385.2252714
2048|1195664539.8051388|265084123.53947905|264913401.4736907
2048|1195664539.8051388|268997696.53036314|268824314.5129691
2048|1195664539.8051388|272969047.60825574|272792964.30967546
2048|1195664539.8051388|276999029.7807152|276820203.2307962
2048|1195664539.8051388|281088508.64868784|280906896.2268002
2048|1195664539.8051388|285238362.5924307|285053921.01740646
2048|1195664539.8051388|289449482.9601796|289262168.2801008
2048|1195664539.8051388|293722774.2596029|293532541.84142905
2048|1195664539.8051388|298059154.35207695|297865958.87111396
2048|1195664539.8051388|302459554.6498397|302263350.0790451
2048|1195664539.8051388|306924920.31604636|306725659.91517
2048|1195664539.8051388|311456210.46777767|311253846.77233565
2048|1195664539.8051388|316054398.3820552|315848883.1921325
2048|1195664539.8051388|320720471.704888|320511756.0737687
2048|1195664539.8051388|325455432.6634112|325243466.88603324
2048|1195664539.8051388|330260298.28115016|330045031.88238317
2048|1195664539.8051388|335136100.5964739|334917482.3192142
2048|1195664539.8051388|340083886.88426393|339861864.6773468
2048|1195664539.8051388|345104719.8808548|344879240.88678116
2048|1195664539.8051388|350199678.01230645|349970688.5547787
2048|1195664539.8051388|355369855.62603545|355137301.1973026
2048|1195664539.8051388|360616363.22587085|360380188.4738749
2048|1195664539.8051388|365940327.7105798|365700476.42590946
2048|1195664539.8051388|371342892.61591583|371099307.71855444
2048|1195664539.8051388|376825218.3602338|376577841.8861056
2048|1195664539.8051388|382388482.4937444|382137255.5810512
2048|1195664539.8051388|388033879.95143646|387778742.82678443
2048|1195664539.8051388|393762623.30973345|393503515.2740472
2048|1195664539.8051388|399575943.04695123|399312802.46116817
2048|1195664539.8051388|405475087.807587|405207852.07813424
2048|1195664539.8051388|411461324.67051816|411189930.2345598
2048|1195664539.8051388|417535939.4211574|417260321.7316219
2048|1195664539.8051388|423700236.82762796|423420330.3379994
2048|1195664539.8051388|429955540.9210158|429671279.0698919
2048|1195664539.8051388|436303195.27975327|436014510.47516644
2048|1195664539.8051388|442744563.318215|442451386.9217096
2048|1195664539.8051388|449281028.57956237|448983290.8900272
2048|1195664539.8051388|455913995.0329097|455611625.270163
2048|1195664539.8051388|462644887.37489253|462337813.6630113
2048|1195664539.8051388|469475151.3356748|469163300.68606776
2048|1195664539.8051388|476406253.98947173|476089552.2836932
2048|1195664539.8051388|483439684.06967306|483118056.04196936
2048|1195664539.8051388|490576952.2886041|490250321.5081917
2048|1195664539.8051388|497819591.66200644|497487880.5150785
2048|1195664539.8051388|505169157.8383253|504832287.5097781
2048|1195664539.8051388|512627229.4328405|512285119.88772017
2048|1195664539.8051388|520195408.3667398|519847978.3314037
2048|1195664539.8051388|527875320.21119565|527522487.15417796
2048|1195664539.8051388|535668614.5365221|535310294.64911294
2048|1195664539.8051388|543576965.2664886|543213073.4430075
2048|1195664539.8051388|551602071.0378547|551232520.8556232
2048|1195664539.8051388|559745655.5652319|559370359.2642355
2048|1195664539.8051388|568009468.0113158|567628336.4735525
2048|1195664539.8051388|576395283.3625827|576008226.0910956
2048|1195664539.8051388|584904902.810551|584511827.9081353
2048|1195664539.8051388|593540154.1386526|593140968.2862368
2048|1195664539.8051388|602302892.1148239|601897500.5495119
2048|1195664539.8051388|611194998.8898932|610783305.3826768
2048|1195664539.8051388|620218384.4018492|619800291.2349713
2048|1195664539.8051388|629374986.786069|628950394.7300408
2048|1195664539.8051388|638666772.7916243|638235581.0818852
2048|1195664539.8051388|648095738.2037125|647657844.5169328
2048|1195664539.8051388|657663908.2723255|657219208.7023449
2048|1195664539.8051388|667373338.1472676|666921727.1806594
2048|1195664539.8051388|677226113.3195722|676767483.810834
2048|1195664539.8051388|687224350.0694498|686758593.2158105
2048|1195664539.8051388|697370195.9208348|696897201.2366754
2048|1195664539.8051388|707665830.1026667|707185485.3935444
2048|1195664539.8051388|718113464.0169613|717625655.353234
2048|1195664539.8051388|728715341.7137895|728219953.403837
2048|1195664539.8051388|739473740.3732927|738970654.9363209
2048|1195664539.8051388|750390970.7947897|749880068.9332206
2048|1195664539.8051388|761469377.8931152|760950538.4645433
2048|1195664539.8051388|772711341.202286|772184441.1910137
2048|1195664539.8051388|784119275.3866034|783584189.8747305
2048|1195664539.8051388|795695630.7592891|795152232.8973609
2048|1195664539.8051388|807442893.808805|806891054.7860048
2048|1195664539.8051388|819363587.7329159|818803176.7468003
2048|1195664539.8051388|831460272.9806529|830891157.2064209
2048|1195664539.8051388|843735547.8022624|843157592.3615524
2048|1195664539.8051388|856192048.8073012|855605116.7365046
2048|1195664539.8051388|868832451.5309438|868236403.7490348
2048|1195664539.8051388|881659471.0086637|881054166.2845244
2048|1195664539.8051388|894675862.3593967|894061157.278653
2048|1195664539.8051388|907884421.3773177|907260170.3086529
2048|1195664539.8051388|921287985.1323353|920654040.1932929
2048|1195664539.8051388|934889432.579488|934245643.6017411
2048|1195664539.8051388|948691685.1773056|948037899.6713946
2048|1195664539.8051388|962697707.5152993|962033770.6348296
2048|1195664539.8051388|976910507.9507474|976236262.4560304
2048|1195664539.8051388|991333139.2548507|990648425.4759874
2048|1195664539.8051388|1005968699.2684286|1005273355.0678273
2048|1195664539.8051388|1020820331.5673244|1020114192.3016369
2048|1195664539.8051388|1035891226.137606|1035174124.6190795
2048|1195664539.8051388|1051184620.060732|1050456386.5179688
2048|1195664539.8051388|1066703798.208867|1065964260.2469755
2048|1195664539.8051388|1082452093.950426|1081701076.5105612
2048|1195664539.8051388|1098432889.8660533|1097670215.1843362
2048|1195664539.8051388|1114649618.475168|1113875106.040961
2048|1195664539.8051388|1131105762.9732335|1130319229.4867933
2048|1195664539.8051388|1147804857.9799225|1147006117.3093836
2048|1195664539.8051388|1164750490.2982984|1163939353.4360063
2048|1195664539.8051388|1181946299.6852517|1181122574.703416
2048|1195664539.8051388|1199395979.6332738|1198559471.6389406
2048|1195664539.8051388|1217103278.163767|1216253789.2531035
2048|1195664539.8051388|1235071998.6321125|1234209327.8439794
2048|1195664539.8051388|1253306000.5445728|1252429943.8133929
2048|1195664539.8051388|1271809200.3872843|1270919550.4951677
2048|1195664539.8051388|1290585572.4674778|1289682118.9956334
2048|1195664539.8051388|1309639149.7671223|1308721679.0465057
2048|1195664539.8051388|1328974024.809174|1328042319.8703802
2048|1195664539.8051388|1348594350.5365932|1347648191.058981
2048|1195664539.8051388|1368504341.2043817|1367543503.4644103
2048|1195664539.8051388|1388708273.2847528|1387732530.1035244
2048|1195664539.8051388|1409210486.3856583|1408219607.0756602
2048|1195664539.8051388|1430015384.1829255|1429009134.493942
2048|1195664539.8051388|1451127435.3661084|1450105577.4303067
2048|1195664539.8051388|1472551174.598303|1471513466.8744771
2048|1195664539.8051388|1494291203.4901803|1493237400.7071295
2048|1195664539.8051388|1516352191.588352|1515282044.687391
2048|1195664539.8051388|1538738877.3783267|1537652133.4549177
2048|1195664539.8051388|1561456069.3023238|1560352471.5468
2048|1195664539.8051388|1584508646.7920578|1583387934.4294457
2048|1195664539.8051388|1607901561.316798|1606763469.5456967
2048|1195664539.8051388|1631639837.446897|1630484097.37744
2048|1195664539.8051388|1655728573.9330244|1654554912.5238707
2048|1195664539.8051388|1680172944.8013048|1678981084.7956715
2048|1195664539.8051388|1704978200.4646854|1703767860.3253844
2048|1195664539.8051388|1730149668.8506484|1728920562.6941326
2048|1195664539.8051388|1755692756.5456107|1754444594.0750015
2048|1195664539.8051388|1781612949.95618|1780345436.3932724
2048|1195664539.8051388|1807915816.487622|1806628652.503831
2048|1195664539.8051388|1834607005.7396567|1833299887.3859158
2048|1195664539.8051388|1861692250.7199447|1860364869.355505
2048|1195664539.8051388|1889177369.0754824|1887829411.2956443
2048|1195664539.8051388|1917068264.34218|1915699411.9048946
2048|1195664539.8051388|1945370927.2128618|1943980856.964211
2048|1195664539.8051388|1974091436.8240428|1972679820.6225681
2048|1195664539.8051388|2003235962.061653|2001802466.7015224
2048|1195664539.8051388|2032810762.8860295|2031355050.0190299
2048|1195664539.8051388|2062822191.6765397|2061343917.7328575
2048|1195664539.8051388|2093276694.5959802|2091775510.703773
2048|1195664539.8051388|2124180812.975167|2122656364.878892
2048|1195664539.8051388|2155541184.7179165|2153993112.6954136
2048|1195664539.8051388|2187364545.7268505|2185792484.505137
2048|1195664539.8051388|2219657731.3501782|2218061310.0199556
2048|1195664539.8051388|2252427677.8498416|2250806519.778692
2048|1195664539.8051388|2285681423.8913984|2284035146.635638
2048|1195664539.8051388|2319426112.0558352|2317754327.271023
2048|1195664539.8051388|2353668990.3737245|2351971303.7237706
2048|1195664539.8051388|2388417413.8820376|2386693424.9469504
2048|1195664539.8051388|2423678846.203939|2421928148.3861275
2048|1195664539.8051388|2459460861.151869|2457683041.5810184
2048|1195664539.8051388|2495771144.3543725|2493965783.790848
2048|1195664539.8051388|2532617494.906877|2530784167.643642
2048|1195664539.8051388|2570007827.0468297|2568146100.8098726
2048|1195664539.8051388|2607950171.853656|2606059607.7008657
2048|1195664539.8051388|2646452678.9737206|2644532831.1922255
2048|1195664539.8051388|2685523618.3708|2683574034.3726997
2048|1195664539.8051388|2725171382.102393|2723191602.318928
2048|1195664539.8051388|2765404486.122249|2763394043.8963165
2048|1195664539.8051388|2806231572.109525|2804189993.5865483
2048|1195664539.8051388|2847661409.324894|2845588213.3420215
2048|1195664539.8051388|2889702896.4941545|2887597594.4677444
2048|1195664539.8051388|2932365063.7195635|2930227159.530944
2048|1195664539.8051388|2975657074.419381|2973486064.2988634
2048|1195664539.8051388|3019588227.296147|3017383599.705241
2048|1195664539.8051388|3064167958.3339186|3061929193.845747
2048|1195664539.8051388|3109405842.8249993|3107132414.002878
2048|1195664539.8051388|3155311597.4266796|3153002968.700821
2048|1195664539.8051388|3201895082.2482486|3199550709.790576
2048|1195664539.8051388|3249166302.9688187|3246785634.5658646
2048|1195664539.8051388|3297135412.986511|3294717887.9103484
2048|1195664539.8051388|3345812715.599266|3343357764.476464
2048|1195664539.8051388|3395208666.217899|3392715710.8964734
2048|1195664539.8051388|3445333874.6118226|3442802328.026107
2048|1195664539.8051388|3496199107.1879215|3493628373.221414
2048|1195664539.8051388|3547815289.3030844|3545204762.64915
2048|1195664539.8051388|3600193507.610815|3597542573.6312666
2048|1195664539.8051388|3653345012.442611|3650653047.0241013
2048|1195664539.8051388|3707281220.224389|3704547589.6326056
2048|1195664539.8051388|3762013715.928584|3759237776.6602116
2048|1195664539.8051388|3817554255.5625634|3814735354.1949563
2048|1195664539.8051388|3873914768.693655|3871052241.732219
2048|1195664539.8051388|3931107361.0115113|3928200534.7347016
2048|1195664539.8051388|3989144316.9282956|3986192507.230291
2048|1195664539.8051388|4048038102.217268|4045040614.448187
2048|1195664539.8051388|4107801366.6902556|4104757495.4939404
2048|1195664539.8051388|4168446946.9147964|4165355976.0640826
2048|1195664539.8051388|4229987868.9712596|4226849071.2007337
2048|1195664539.8051388|4292437351.250685|4289249988.086874
2048|1195664539.8051388|4355808807.294047|4352572128.882985
2048|1195664539.8051388|4420115848.673301|4416829093.605455
2048|1195664539.8051388|4485372287.915034|4482034683.047548
2048|1195664539.8051388|4551592141.467213|4548202901.743417
2048|1195664539.8051388|4618789632.709864|4615347960.976005
2048|1195664539.8051388|4686979195.010079|4683484281.829237
2048|1195664539.8051388|4756175474.822104|4752626498.285274
2048|1195664539.8051388|4826393334.833357|4822789460.367595
2048|1195664539.8051388|4897647857.156728|4893988237.330382
2048|1195664539.8051388|4969954346.570073|4966238120.89498
2048|1195664539.8051388|5043328333.803551|5039554628.53425
2048|1195664539.8051388|5117785578.87547|5113953506.8053
2048|1195664539.8051388|5193342074.477333|5189450734.731412
2048|1195664539.8051388|5270014049.409004|5266062527.234018
2048|1195664539.8051388|5347817972.064438|5343805338.615209
2048|1195664539.8051388|5426770553.968958|5422695866.091729
2048|1195664539.8051388|5506888753.368659|5502751053.381075
2048|1195664539.8051388|5588189778.872987|5583988094.340659
2048|1195664539.8051388|5670691093.150899|5666424436.660587
2048|1195664539.8051388|5754410416.681704|5750077785.610935
2048|1195664539.8051388|5839365731.561236|5834966107.844494
2048|1195664539.8051388|5925575285.364271|5921107635.255511
2048|1195664539.8051388|6013057595.0638275|6008520868.895401
2048|1195664539.8051388|6101831451.008568|6097224582.946403
2048|1195664539.8051388|6191915920.958718|6187237828.753758
2048|1195664539.8051388|6283330354.18157|6278579938.91742
2048|1195664539.8051388|6376094385.607648|6371270531.444306
2048|1195664539.8051388|6470227940.048036|6465329513.961712
2048|1195664539.8051388|6565751236.473962|6560777087.992919
2048|1195664539.8051388|6662684792.359773|6657633753.296082
2048|1195664539.8051388|6761049428.089827|6755920312.267014
2048|1195664539.8051388|6860866271.430427|6855657874.406967
2048|1195664539.8051388|6962156762.068011|6956867860.856538
2048|1195664539.8051388|7064942656.214088|7059572008.996318
2048|1195664539.8051388|7169246031.278288|7163792377.115581
2048|1195664539.8051388|7275089290.610367|7269551349.149774
2048|1195664539.8051388|7382495168.312237|7376871639.488145
2048|1195664539.8051388|7491486734.1210575|7485776297.852172
2048|1195664539.8051388|7602087398.364269|7596288714.246005
2048|1195664539.8051388|7714320916.988084|7708432623.980175
2048|1195664539.8051388|7828211396.659942|7822232112.769291
2048|1195664539.8051388|7943783299.9463|7937711621.904983
2048|1195664539.8051388|8061061450.567128|8054895953.505409
2048|1195664539.8051388|8180071038.72769|8173810275.842072
2048|1195664539.8051388|8300837626.5291815|8294480128.745265
2048|1195664539.8051388|8423387153.459215|8416931429.089526
2048|1195664539.8051388|8547745941.96338|8541190476.359847
2048|1195664539.8051388|8673940703.099068|8667283958.30019
2048|1195664539.8051388|8801998542.272633|8795238956.64526
2048|1195664539.8051388|8931946965.061548|8925082952.93712
2048|1195664539.8051388|9063813883.122248|9056843834.427479
2048|1195664539.8051388|9197627620.185183|9190549900.067099
2048|1195664539.8051388|9333416918.13867|9326229866.58385
2048|1195664539.8051388|9471210943.202282|9463912874.65028
2048|1195664539.8051388|9611039292.191357|9603628495.142218
2048|1195664539.8051388|9752931998.87432|9745406735.490023
2048|1195664539.8051388|9896919540.423527|9889278046.123348
2048|1195664539.8051388|10043032843.961378|10035273327.011063
2048|1195664539.8051388|10191303293.203358|10183423934.29794
2048|1195664539.8051388|10341762735.198822|10333761687.039108
2048|1195664539.8051388|10494443487.17146|10486318874.033903
2048|1195664539.8051388|10649378343.46072|10641128260.760859
2048|1195664539.8051388|10806600582.565765|10798223096.414837
2048|1195664539.8051388|10966143974.293203|10957637121.048037
2048|1195664539.8051388|11128042787.010752|11119404572.816687
2048|1195664539.8051388|11292331795.007586|11283560195.334435
2048|1195664539.8051388|11459046285.963612|11450139245.134466
2048|1195664539.8051388|11628222068.52874|11619177499.241611
2048|1195664539.8051388|11799895480.014484|11790711262.856531
2048|1195664539.8051388|11974103394.198708|11964777377.15309
2048|1195664539.8051388|12150883229.24577|12141413227.190811
2048|1195664539.8051388|12330272955.743612|12320656749.94446
2048|1195664539.8051388|12512311104.859495|12502546442.451857
2048|1195664539.8051388|12697036776.615948|12687121370.08198
2048|1195664539.8051388|12884489648.28934|12874421174.925436
2048|1195664539.8051388|13074709982.932035|13064486084.308489
2048|1195664539.8051388|13267738638.020374|13257356919.432785
2048|1195664539.8051388|13463617074.230732|13453075104.142935
2048|1195664539.8051388|13662387364.34468|13651682673.823181
2048|1195664539.8051388|13864092202.28592|13853222284.425629
2048|1195664539.8051388|14068774912.29031|14057737221.631525
2048|1195664539.8051388|14276479458.21179|14265271410.148169
2048|1195664539.8051388|14487250452.96525|14475869423.142733
2048|1195664539.8051388|14701133168.108784|14689576491.81535
2048|1195664539.8051388|14918173543.567898|14906438515.113878
2048|1195664539.8051388|15138418197.502743|15126502069.59174
2048|1195664539.8051388|15361914436.321297|15349814419.411272
2048|1195664539.8051388|15588710264.840336|15576423526.49514
2048|1195664539.8051388|15818854396.596426|15806378060.82724
2048|1195664539.8051388|16052396264.308928|16039727410.905668
2048|1195664539.8051388|16289386030.497969|16276521694.350391
2048|1195664539.8051388|16529874598.258717|16516811768.66714
2048|1195664539.8051388|16773913622.194696|16760649242.17019
2048|1195664539.8051388|17021555519.513021|17008086485.066822
2048|1195664539.8051388|17272853481.28289|17259176640.704983
2048|1195664539.8051388|17527861483.86057|17513973636.98703
2048|1195664539.8051388|17786634300.48296|17772532197.95237
2048|1195664539.8051388|18049227513.032394|18034907855.530624
2048|1195664539.8051388|18315697523.975117|18301156961.468616
2048|1195664539.8051388|18586101568.47575|18571336699.433105
2048|1195664539.8051388|18860497726.691227|18845505097.292717
2048|1195664539.8051388|19138944936.24564|19123721039.580734
2048|1195664539.8051388|19421503004.88929|19406044280.141872
2048|1195664539.8051388|19708232623.3452|19692535454.96622
2048|1195664539.8051388|19999195378.344692|19983256095.21219
2048|1195664539.8051388|20294453765.8554|20278268640.421703
2048|1195664539.8051388|20594071204.50523|20577636451.93098
2048|1195664539.8051388|20898112049.203835|20881423826.478806
2048|1195664539.8051388|21206641604.96523|21189696010.0157
2048|1195664539.8051388|21519726140.93508|21502519211.71747
2048|1195664539.8051388|21837432904.624413|21819960618.205025
2048|1195664539.8051388|22159830136.35376|22142088407.974552
2048|1195664539.8051388|22486987083.91054|22468971766.04029
2048|1195664539.8051388|22818974017.422817|22800680898.794106
2048|1195664539.8051388|23155862244.45269|23137287049.083897
2048|1195664539.8051388|23497724125.312172|23478862511.514603
2048|1195664539.8051388|23844633088.605938|23825480647.97564
2048|1195664539.8051388|24196663647.002865|24177215903.39703
2048|1195664539.8051388|24553891413.240345|24534143821.73812
2048|1195664539.8051388|24916393116.36568|24896341062.212925
2048|1195664539.8051388|25284246618.216408|25263885415.754417
2048|1195664539.8051388|25657530930.144333|25636855821.72188
2048|1195664539.8051388|26036326229.986412|26015332384.85553
2048|1195664539.8051388|26420713879.286263|26399396392.480785
2048|1195664539.8051388|26810776440.769447|26789130331.966576
2048|1195664539.8051388|27206597696.077705|27184617908.441975
2048|1195664539.8051388|27608262663.76418|27585944062.77377
2048|1195664539.8051388|28015857617.55425|27993194989.80942
2048|1195664539.8051388|28429470104.876884|28406458156.890003
2048|1195664539.8051388|28849188965.668594|28825822322.63571
2048|1195664539.8051388|29275104351.455578|29251377556.00916
2048|1195664539.8051388|29707307744.716984|29683215255.659622
2048|1195664539.8051388|30145891978.535057|30121428169.553665
2048|1195664539.8051388|30590951256.53452|30566110414.89486
2048|1195664539.8051388|31042581173.116222|31017357498.337555
2048|1195664539.8051388|31500878733.990543|31475266336.49983
2048|1195664539.8051388|31965942377.012867|31939935276.778503
2048|1195664539.8051388|32437871993.327164|32411464118.471474
2048|1195664539.8051388|32916768948.82163|32889954134.212593
2048|1195664539.8051388|33402736105.901237|33375508091.72228
2048|1195664539.8051388|33895877845.581074|33868230275.87917
2048|1195664539.8051388|34396300089.9071|34368226511.11846
2048|1195664539.8051388|34904110324.706696|34875604184.16
2048|1195664539.8051388|35419417622.675804|35390472267.07244
2048|1195664539.8051388|35942332666.80619|35912941340.67737
2048|1195664539.8051388|36472967774.159836|36443123618.29985
2048|1195664539.8051388|37011436919.99301|36981132969.8688
2048|1195664539.8051388|37557855762.23724|37527084946.37307
2048|1195664539.8051388|38112341666.34142|38081096804.67955
2048|1195664539.8051388|38675013730.48098|38643287532.7167
2048|1195664539.8051388|39245992811.13844|39213777875.02988
2048|1195664539.8051388|39825401549.06299|39792690358.71488
2048|1195664539.8051388|40413364395.6122|40380149319.733406
2048|1195664539.8051388|41010007639.48247|40976280929.616974
2048|1195664539.8051388|41615459433.83547|41581213222.566086
2048|1195664539.8051388|42229849823.82381|42195076122.948456
2048|1195664539.8051388|42853310774.52299|42818001473.20318
2048|1195664539.8051388|43485976199.27708|43450123062.15787
2048|1195664539.8051388|44127981988.461624|44091576653.76284
2048|1195664539.8051388|44779466038.6711|44742500016.24945
2048|1195664539.8051388|45440568282.338585|45403032951.71999
2048|1195664539.8051388|46111430717.791405|46073317326.17322
2048|1195664539.8051388|46792197439.75107|46753497099.97388
2048|1195664539.8051388|47483014670.283394|47443718358.77129
2048|1195664539.8051388|48184030790.20567|48144129344.87568
2048|1195664539.8051388|48895396370.957504|48854880489.09651
2048|1195664539.8051388|49617264206.94143|49576124443.05093
2048|1195664539.8051388|50349789348.342705|50308016111.95026
2048|1195664539.8051388|51093129134.432106|51050712687.86942
2048|1195664539.8051388|51847443227.36022|51804373683.50746
2048|1195664539.8051388|52612893646.45253|52569160966.44768
2048|1195664539.8051388|53389644803.00877|53345238793.92237
2048|1195664539.8051388|54177863535.6171|54132773848.09077
2048|1195664539.8051388|54977719145.98941|54931935271.83902
2048|1195664539.8051388|55789383435.32566|55742894705.10734
2048|1195664539.8051388|56613030741.2153|56565826321.75424
2048|1195664539.8051388|57448837975.08256|57400906866.96417
2048|1195664539.8051388|58296984660.18635|58248315695.20883
2048|1195664539.8051388|59157652970.1797|59108234808.76763
2048|1195664539.8051388|60031027768.23812|59980848896.81675
2048|1195664539.8051388|60917296646.76772|60866345375.09669
2048|1195664539.8051388|61816649967.69761|61764914426.16407
2048|1195664539.8051388|62729280903.36709|62676749040.23757
2048|1195664539.8051388|63655385478.01858|63602045056.64843
2048|1195664539.8051388|64595162609.900955|64541001205.90132
2048|1195664539.8051388|65548814153.99469|65493819152.356224
2048|1195664539.8051388|66516544945.3696|66460703537.541916
2048|1195664539.8051388|67498562843.18055|67441862024.10736
2048|1195664539.8051388|68495078775.31384|68437505340.42191
2048|1195664539.8051388|69506306783.69241|69447847325.8356
2048|1195664539.8051388|70532464070.25024|70473104976.60596
2048|1195664539.8051388|71573771043.58418|71513498492.5028
2048|1195664539.8051388|72630451366.29712|72569251324.10286
2048|1195664539.8051388|73702732003.0375|73640590220.78052
2048|1195664539.8051388|74790843269.24968|74727745279.4084
2048|1195664539.8051388|75895018880.64229|75830949993.77562
2048|1195664539.8051388|77015496003.38977|76950441304.73761
2048|1195664539.8051388|78152515305.07228|78086459651.1045
2048|1195664539.8051388|79306321006.36897|79239249021.2808
2048|1195664539.8051388|80477160933.5143|80409057005.66922
2048|1195664539.8051388|81665286571.52888|81596134849.8463
2048|1195664539.8051388|82870953118.23494|82800737508.52304
2048|1195664539.8051388|84094419539.072|84023123700.30417
2048|1195664539.8051388|85335948622.71935|85263555963.25371
2048|1195664539.8051388|86595807037.5395|86522300711.28098
2048|1195664539.8051388|87874265388.85782|87799628291.36101
2048|1195664539.8051388|89171598277.08469|89095813041.59741
2048|1195664539.8051388|90488084356.69728|90411133350.14359
2048|1195664539.8051388|91824006396.09259|91745871714.99403
2048|1195664539.8051388|93179651338.32057|93100314804.65596
2048|1195664539.8051388|94555310362.7207|94474753519.72142
2048|1195664539.8051388|95951278947.4619|95869483055.34355
2048|1195664539.8051388|97367856933.00893|97284802964.63763
2048|1195664539.8051388|98805348586.52522|98721017223.01762
2048|1195664539.8051388|100264062667.22697|100178434293.48303
2048|1195664539.8051388|101744312492.70006|101657367192.86694
2048|1195664539.8051388|103246416006.19977|103158133559.0674
2048|1195664539.8051388|104770695844.94058|104681055719.26599
2048|1195664539.8051388|106317479409.39572|106226460759.15623
2048|1195664539.8051388|107887098933.61972|107794680593.1934
2048|1195664539.8051388|109479891556.60893|109386052035.88148
2048|1195664539.8051388|111096199394.71625|111000916874.11313
2048|1195664539.8051388|112736369615.13268|112639621940.57455
2048|1195664539.8051388|114400754510.45786|114302519188.24014
2048|1195664539.8051388|116089711574.36751|115989965765.96077
2048|1195664539.8051388|117803603578.40004|117702324095.17107
2048|1195664539.8051388|119542798649.8763|119439961947.72852
2048|1195664539.8051388|121307670350.97055|121203252524.9023
2048|1195664539.8051388|123098597758.94467|122992574537.52507
2048|1195664539.8051388|124915965547.57527|124808312287.33443
2048|1195664539.8051388|126760164069.7746|126650855749.50877
2048|1195664539.8051388|128631589441.43526|128520600656.42493
2048|1195664539.8051388|130530643626.51216|130417948582.65152
2048|1195664539.8051388|132457734523.36037|132343307031.19727
2048|1195664539.8051388|134413276052.34879|134297089521.03308
2048|1195664539.8051388|136397688244.76227|136279715675.90285
2048|1195664539.8051388|138411397333.02603|138291611314.45236
2048|1195664539.8051388|140454835842.25238|140333208541.68173
2048|1195664539.8051388|142528442683.14398|142404945841.7515
2048|1195664539.8051388|144632663246.26736|144507268172.158
2048|1195664539.8051388|146767949497.71933|146640627059.30002
2048|1195664539.8051388|148934760076.20248|148805480695.45224
2048|1195664539.8051388|151133560391.53955|151002294037.1782
2048|1195664539.8051388|153364822724.63693|153231538905.1882
2048|1195664539.8051388|155629026328.92654|155493694085.67548
2048|1195664539.8051388|157926657533.30463|157789245433.1475
2048|1195664539.8051388|160258209846.59058|160118685974.77536
2048|1195664539.8051388|162624184063.52844|162482516016.28467
2048|1195664539.8051388|165025088372.3504|164881243249.4052
2048|1195664539.8051388|167461438463.93408|167315382860.91568
